score_min,score_max,edge_score,score_median,total_edges,cut_edges,cut_rate,bin_left,bin_right
11.093035,11.365917,11.228115688524591,11.227386,183,41,0.22404371584699453,11.091,11.368
11.369142,11.64407,11.495190988700566,11.489566,177,36,0.2033898305084746,11.368,11.646
11.648519,11.922589,11.785041342245991,11.778815,187,44,0.23529411764705882,11.646,11.923
11.92664,12.200161,12.070007994152048,12.076853,171,35,0.2046783625730994,11.923,12.2
12.201166,12.476501,12.333916655367231,12.326007,177,31,0.1751412429378531,12.2,12.478
12.477779,12.753985,12.60906508,12.598574,150,33,0.22,12.478,12.755
12.756926,13.030486,12.892467293478262,12.895448,184,34,0.18478260869565216,12.755,13.032
13.03794,13.307384,13.171411631578948,13.170006,152,11,0.07236842105263158,13.032,13.309
13.311322,13.58613,13.434221,13.420657,167,23,0.1377245508982036,13.309,13.587
13.588745,13.863309,13.74111075,13.7475655,140,21,0.15,13.587,13.864
13.873752,14.134666,14.006484394495413,14.009743,109,25,0.22935779816513763,13.864,14.141
14.141324,14.417596,14.28628219736842,14.291342,152,32,0.21052631578947367,14.141,14.418
14.419304,14.6924,14.554555939130434,14.554517,115,23,0.2,14.418,14.696
14.698933,14.970135,14.832070614379084,14.838958,153,21,0.13725490196078433,14.696,14.973
14.977056,15.244511,15.1067227890625,15.1041195,128,20,0.15625,14.973,15.25
15.250855,15.522865,15.393868030075188,15.396488,133,20,0.15037593984962405,15.25,15.528
15.536624,15.800286,15.662191212962963,15.6682305,108,17,0.1574074074074074,15.528,15.805
15.809844,16.079762,15.940622314285715,15.936508,140,24,0.17142857142857143,15.805,16.082
16.082895,16.35217,16.212339118811883,16.20898,101,23,0.22772277227722773,16.082,16.359
16.359885,16.636529,16.503451780952382,16.504833,105,30,0.2857142857142857,16.359,16.637
16.637573,16.905248,16.768327770114944,16.758586,87,14,0.16091954022988506,16.637,16.914
16.917622,17.189766,17.05608763478261,17.060103,115,23,0.2,16.914,17.191
17.194281,17.464979,17.331940705882353,17.333876500000002,102,16,0.1568627450980392,17.191,17.469
17.469447,17.740754,17.62014986734694,17.6362095,98,16,0.16326530612244897,17.469,17.746
17.749123,18.018609,17.895398571428572,17.896669,91,25,0.27472527472527475,17.746,18.023
18.032434,18.300302,18.13931344318182,18.1433605,88,12,0.13636363636363635,18.023,18.3
18.302442,18.574357,18.433140938775512,18.4284365,98,18,0.1836734693877551,18.3,18.578
18.582673,18.850599,18.716509355140186,18.719446,107,23,0.21495327102803738,18.578,18.855
18.857828,19.129645,19.00553105882353,19.003835,85,18,0.21176470588235294,18.855,19.132
19.13548,19.407864,19.273308397260273,19.271942,73,18,0.2465753424657534,19.132,19.409
19.414979,19.686045,19.55641068888889,19.54834,90,10,0.1111111111111111,19.409,19.687
19.687578,19.962615,19.83644150877193,19.847376,57,10,0.17543859649122806,19.687,19.964
19.965823,20.240995,20.102123221052633,20.096424,95,13,0.1368421052631579,19.964,20.241
20.24803,20.517199,20.37374752857143,20.361673500000002,70,18,0.2571428571428571,20.241,20.519
20.51922,20.794533,20.645381597560974,20.6484225,82,11,0.13414634146341464,20.519,20.796
20.797448,21.068337,20.946541328571428,20.958876,70,10,0.14285714285714285,20.796,21.073
21.082749,21.346597,21.212092796875,21.203681,64,15,0.234375,21.073,21.35
21.350921,21.627428,21.493327191780825,21.475855,73,21,0.2876712328767123,21.35,21.628
21.63307,21.900211,21.75472003488372,21.750494,86,16,0.18604651162790697,21.628,21.905
21.907426,22.182089,22.050298565217393,22.050416,69,12,0.17391304347826086,21.905,22.182
22.184131,22.452664,22.32489780821918,22.360354,73,15,0.2054794520547945,22.182,22.46
22.464375,22.73626,22.59083777647059,22.591346,85,15,0.17647058823529413,22.46,22.737
22.739772,23.005359,22.864203662337662,22.85984,77,12,0.15584415584415584,22.737,23.014
23.015073,23.287123,23.158463837837836,23.151021,74,12,0.16216216216216217,23.014,23.291
23.293376,23.56764,23.42807245121951,23.433099,82,17,0.2073170731707317,23.291,23.569
23.57898,23.842935,23.725251488636363,23.732359000000002,88,18,0.20454545454545456,23.569,23.846
23.853173,24.121612,23.991900139240506,24.007864,79,17,0.21518987341772153,23.846,24.123
24.123573,24.390421,24.264441666666666,24.26708,78,18,0.23076923076923078,24.123,24.4
24.408472,24.675436,24.546717744444443,24.555259999999997,90,17,0.18888888888888888,24.4,24.678
24.679538,24.954452,24.81795496153846,24.814358499999997,78,15,0.19230769230769232,24.678,24.955
24.96902,25.225029,25.10304601234568,25.111779,81,12,0.14814814814814814,24.955,25.232
25.242533,25.508669,25.370685906976743,25.375225,86,17,0.19767441860465115,25.232,25.51
25.509706,25.785805,25.64503461111111,25.65556,72,18,0.25,25.51,25.787
25.790044,26.052392,25.909983188405796,25.911472,69,15,0.21739130434782608,25.787,26.064
26.067603,26.338379,26.194005157894736,26.196841,76,23,0.3026315789473684,26.064,26.341
26.341474,26.600965,26.47121521818182,26.458036,55,10,0.18181818181818182,26.341,26.619
26.623945,26.894971,26.757492493506497,26.760587,77,10,0.12987012987012986,26.619,26.896
26.896654,27.168671,27.036612,27.035214,87,21,0.2413793103448276,26.896,27.173
27.183773,27.44813,27.328354033333333,27.3346445,60,18,0.3,27.173,27.451
27.451325,27.727417,27.588222423076925,27.595716000000003,78,20,0.2564102564102564,27.451,27.728
27.72827,28.001511,27.881777838235294,27.8835145,68,11,0.16176470588235295,27.728,28.005
28.013003,28.282046,28.169535694444445,28.179456000000002,72,18,0.25,28.005,28.282
28.283552,28.544323,28.413445958904113,28.422795,73,12,0.1643835616438356,28.282,28.56
28.568973,28.82939,28.69158447142857,28.702447,70,15,0.21428571428571427,28.56,28.837
28.838584,29.106629,28.957821438356163,28.945518,73,17,0.2328767123287671,28.837,29.114
29.121227,29.390058,29.241973186440678,29.243062,59,8,0.13559322033898305,29.114,29.391
29.396354,29.659723,29.529648879518074,29.529196,83,16,0.1927710843373494,29.391,29.669
29.668816,29.936336,29.793842152777774,29.779214500000002,72,15,0.20833333333333334,29.669,29.946
29.951975,30.222453,30.10044693258427,30.09789,89,10,0.11235955056179775,29.946,30.223
30.223799,30.496802,30.389549655172416,30.410993,58,9,0.15517241379310345,30.223,30.501
30.503065,30.762474,30.622345900000003,30.614454000000002,70,11,0.15714285714285714,30.501,30.778
30.787221,31.055078,30.92596426923077,30.936896,78,15,0.19230769230769232,30.778,31.055
31.062159,31.330562,31.187422625,31.1829685,80,14,0.175,31.055,31.332
31.33986,31.606205,31.483563961538458,31.4779305,78,12,0.15384615384615385,31.332,31.61
31.619875,31.884122,31.763928160714283,31.7779825,56,14,0.25,31.61,31.887
31.891119,32.164208,32.02072553424657,32.007606,73,13,0.1780821917808219,31.887,32.164
32.180218,32.426058,32.3194206,32.321521,65,15,0.23076923076923078,32.164,32.442
32.441522,32.716208,32.56703904225352,32.544022,71,14,0.19718309859154928,32.442,32.719
32.728136,32.994001,32.853586809523804,32.853976,63,12,0.19047619047619047,32.719,32.996
32.996657,33.273058,33.14633704285715,33.162525,70,12,0.17142857142857143,32.996,33.273
33.279126,33.547532,33.388319716666665,33.376684,60,16,0.26666666666666666,33.273,33.551
33.551126,33.827621,33.67663523728814,33.663944,59,17,0.288135593220339,33.551,33.828
33.830643,34.105085,33.96488553623189,33.963176,69,18,0.2608695652173913,33.828,34.105
34.114352,34.379532,34.24961945454545,34.247908,77,17,0.22077922077922077,34.105,34.382
34.388562,34.658673,34.53692246268657,34.553845,67,10,0.14925373134328357,34.382,34.66
34.659914,34.929002,34.80815408955224,34.812827,67,24,0.3582089552238806,34.66,34.937
34.937112,35.213686,35.082696673076924,35.0896895,52,10,0.19230769230769232,34.937,35.214
35.216353,35.482703,35.3410647260274,35.33483,73,17,0.2328767123287671,35.214,35.492
35.491756,35.7678,35.62294448,35.6048885,50,13,0.26,35.492,35.769
35.776362,36.037351,35.915056621212116,35.917298,66,12,0.18181818181818182,35.769,36.046
36.046563,36.311464,36.17784228378378,36.1987765,74,14,0.1891891891891892,36.046,36.323
36.323483,36.598275,36.460777155555554,36.45917,45,16,0.35555555555555557,36.323,36.601
36.605922,36.869467,36.74457349122807,36.760752,57,8,0.14035087719298245,36.601,36.878
36.88892,37.154127,37.021868491525424,37.030747,59,11,0.1864406779661017,36.878,37.155
37.162706,37.430004,37.30144721052632,37.307208,57,11,0.19298245614035087,37.155,37.433
37.4351,37.701198,37.55881162962963,37.540067,54,10,0.18518518518518517,37.433,37.71
37.714247,37.985359,37.83345701515152,37.819968,66,19,0.2878787878787879,37.71,37.987
37.990803,38.257766,38.130508278688524,38.129899,61,12,0.19672131147540983,37.987,38.264
38.27436,38.539811,38.41208665625,38.422430000000006,64,11,0.171875,38.264,38.542
38.543027,38.814744,38.68134738095238,38.680085,63,11,0.1746031746031746,38.542,38.819
38.833439,39.094824,38.983438156862746,38.977061,51,16,0.3137254901960784,38.819,39.096
39.09668,39.37012,39.24469708108108,39.251664500000004,74,12,0.16216216216216217,39.096,39.373
39.379211,39.645654,39.51424965454545,39.507345,55,15,0.2727272727272727,39.373,39.651
39.650896,39.920235,39.774300000000004,39.762948,41,8,0.1951219512195122,39.651,39.928
39.934651,40.200161,40.07210053030303,40.0515,66,15,0.22727272727272727,39.928,40.205
40.206624,40.46889,40.33496785185185,40.345605500000005,54,16,0.2962962962962963,40.205,40.483
40.483113,40.759039,40.639427999999995,40.65775,81,16,0.19753086419753085,40.483,40.76
40.766273,41.033789,40.885869977272726,40.9020995,44,7,0.1590909090909091,40.76,41.037
41.050213,41.310624,41.18865516071428,41.1749395,56,15,0.26785714285714285,41.037,41.314
41.317623,41.585126,41.46327785106383,41.457306,47,9,0.19148936170212766,41.314,41.592
41.592832,41.86722,41.72507249230769,41.735404,65,14,0.2153846153846154,41.592,41.869
41.873183,42.145884,42.00754146153846,42.0068775,78,16,0.20512820512820512,41.869,42.146
42.147866,42.421302,42.27892806557377,42.271506,61,19,0.3114754098360656,42.146,42.424
42.428638,42.695308,42.555224028169015,42.564173,71,19,0.2676056338028169,42.424,42.701
42.72104,42.965811,42.845936571428574,42.848598499999994,70,18,0.2571428571428571,42.701,42.978
42.981009,43.248722,43.11104932075472,43.097317,53,15,0.2830188679245283,42.978,43.255
43.26519,43.53143,43.40151398275862,43.417244499999995,58,14,0.2413793103448276,43.255,43.533
43.533371,43.794133,43.6622950952381,43.662188,63,17,0.2698412698412698,43.533,43.81
43.81464,44.086084,43.96351041176471,43.972042,51,13,0.2549019607843137,43.81,44.087
44.089692,44.359214,44.22681079629629,44.2282285,54,15,0.2777777777777778,44.087,44.364
44.377183,44.63927,44.4976181971831,44.484596,71,9,0.1267605633802817,44.364,44.642
44.643202,44.900309,44.76428549295775,44.774093,71,15,0.2112676056338028,44.642,44.919
44.919974,45.195255,45.050819133333334,45.055411,60,17,0.2833333333333333,44.919,45.196
45.197537,45.469464,45.34010887272728,45.32587,55,11,0.2,45.196,45.474
45.480918,45.741284,45.609459859375,45.6089965,64,14,0.21875,45.474,45.751
45.751094,46.027091,45.86656583582089,45.862946,67,18,0.26865671641791045,45.751,46.028
46.029231,46.302729,46.177972857142855,46.188782,63,16,0.25396825396825395,46.028,46.305
46.309192,46.580917,46.45427073809524,46.4442995,42,13,0.30952380952380953,46.305,46.583
46.587521,46.843195,46.70631263333333,46.6925875,60,14,0.23333333333333334,46.583,46.86
46.874286,47.135549,47.013483737704924,47.001046,61,14,0.22950819672131148,46.86,47.137
47.142897,47.412069,47.286400722222226,47.280527,72,15,0.20833333333333334,47.137,47.415
47.414857,47.687002,47.55833175,47.5601695,72,21,0.2916666666666667,47.415,47.692
47.699107,47.964993,47.82996246875,47.815485,64,17,0.265625,47.692,47.969
47.97424,48.243064,48.10209236923077,48.11263,65,16,0.24615384615384617,47.969,48.246
48.248944,48.521979,48.40261010144927,48.410517,69,22,0.3188405797101449,48.246,48.524
48.525851,48.788725,48.658113192982455,48.658605,57,19,0.3333333333333333,48.524,48.801
48.803322,49.05216,48.90570342857143,48.906412,63,18,0.2857142857142857,48.801,49.078
49.080637,49.354131,49.22193601369863,49.222722,73,13,0.1780821917808219,49.078,49.355
49.361132,49.605524,49.4836372826087,49.505605,46,12,0.2608695652173913,49.355,49.633
49.634882,49.908754,49.74494687654321,49.719651,81,10,0.12345679012345678,49.633,49.91
49.911358,50.185816,50.06633366233766,50.080437,77,22,0.2857142857142857,49.91,50.187
50.191936,50.463948,50.32917579310345,50.3322005,58,13,0.22413793103448276,50.187,50.465
50.466837,50.735341,50.61116344827586,50.6171035,58,14,0.2413793103448276,50.465,50.742
50.741941,51.016941,50.87294231818181,50.858443,66,13,0.19696969696969696,50.742,51.019
51.027253,51.294972,51.15189196875,51.1539015,64,11,0.171875,51.019,51.296
51.299253,51.57216,51.4395815,51.440706500000005,58,16,0.27586206896551724,51.296,51.574
51.585285,51.850917,51.74158666666666,51.7414435,42,8,0.19047619047619047,51.574,51.851
51.856377,52.126605,51.99898555813954,52.001988999999995,86,25,0.29069767441860467,51.851,52.128
52.129214,52.392926,52.256204000000004,52.259621,53,9,0.16981132075471697,52.128,52.406
52.408303,52.680735,52.56272158108108,52.575504,74,12,0.16216216216216217,52.406,52.683
52.683366,52.939095,52.80785983333333,52.7974855,48,12,0.25,52.683,52.96
52.969095,53.228252,53.10634375308643,53.116999,81,13,0.16049382716049382,52.96,53.237
53.238931,53.512358,53.37347395588235,53.377763,68,10,0.14705882352941177,53.237,53.515
53.519688,53.789941,53.64339562745098,53.62604,51,14,0.27450980392156865,53.515,53.792
53.792084,54.064351,53.92558817142857,53.9158725,70,18,0.2571428571428571,53.792,54.069
54.071241,54.340249,54.19233967164179,54.193401,67,17,0.2537313432835821,54.069,54.346
54.346941,54.614092,54.475404782051285,54.465716,78,18,0.23076923076923078,54.346,54.624
54.62469,54.895888,54.75974204347826,54.751655,69,15,0.21739130434782608,54.624,54.901
54.902434,55.17789,55.0508158125,55.055591500000006,64,12,0.1875,54.901,55.178
55.181508,55.452132,55.313977618181816,55.315078,55,13,0.23636363636363636,55.178,55.456
55.456063,55.729772,55.60791853225806,55.619792000000004,62,17,0.27419354838709675,55.456,55.733
55.733185,56.009145,55.856390815789474,55.860246000000004,76,14,0.18421052631578946,55.733,56.01
56.01885,56.282124,56.15418073913044,56.15978,69,13,0.18840579710144928,56.01,56.287
56.291833,56.563462,56.4408455,56.436413,74,8,0.10810810810810811,56.287,56.565
56.565204,56.841879,56.702190608108104,56.700476,74,18,0.24324324324324326,56.565,56.842
56.844706,57.119161,56.98585343373494,56.981256,83,18,0.21686746987951808,56.842,57.119
57.123075,57.39029,57.25390814285714,57.263039,63,18,0.2857142857142857,57.119,57.397
57.404893,57.668352,57.534082375,57.532232,64,11,0.171875,57.397,57.674
57.685797,57.947098,57.82315283098592,57.840701,71,20,0.28169014084507044,57.674,57.951
57.95263,58.225196,58.0902943442623,58.081853,61,16,0.26229508196721313,57.951,58.228
58.232768,58.494581,58.36657644615384,58.37245,65,17,0.26153846153846155,58.228,58.506
58.509742,58.782794,58.64629640298508,58.641054,67,11,0.16417910447761194,58.506,58.783
58.783384,59.050594,58.91701965116279,58.917927000000006,86,19,0.22093023255813954,58.783,59.06
59.062419,59.330342,59.18221991304348,59.16556,69,15,0.21739130434782608,59.06,59.337
59.360024,59.599128,59.479748279411766,59.4650395,68,19,0.27941176470588236,59.337,59.615
59.615996,59.884353,59.737477545454546,59.731315,77,22,0.2857142857142857,59.615,59.892
59.899165,60.167779,60.0333816891892,60.041703999999996,74,11,0.14864864864864866,59.892,60.169
60.176682,60.440879,60.32223205333333,60.333976,75,21,0.28,60.169,60.447
60.448083,60.71776,60.58265095238095,60.56098,63,18,0.2857142857142857,60.447,60.724
60.724419,61.000148,60.85785176190476,60.856248,84,24,0.2857142857142857,60.724,61.001
61.001489,61.27785,61.14661309638554,61.138982,83,24,0.2891566265060241,61.001,61.278
61.291423,61.55195,61.41911794285714,61.423103,70,14,0.2,61.278,61.556
61.556742,61.831798,61.68509263218391,61.674157,87,24,0.27586206896551724,61.556,61.833
61.83727,62.100654,61.970405,61.95794,63,19,0.30158730158730157,61.833,62.11
62.116074,62.386573,62.259924263888884,62.2601925,72,25,0.3472222222222222,62.11,62.388
62.391041,62.658253,62.51409613333333,62.508114500000005,90,28,0.3111111111111111,62.388,62.665
62.67462,62.938388,62.798967367647066,62.7884895,68,19,0.27941176470588236,62.665,62.942
62.942137,63.217398,63.092829197368424,63.100351,76,25,0.32894736842105265,62.942,63.219
63.225278,63.490857,63.35611339130434,63.35728,69,22,0.3188405797101449,63.219,63.497
63.49665,63.772305,63.62381034246576,63.601874,73,23,0.3150684931506849,63.497,63.774
63.777978,64.050923,63.89351442028986,63.870882,69,25,0.36231884057971014,63.774,64.051
64.053744,64.316874,64.18906478125,64.1794875,64,12,0.1875,64.051,64.328
64.331533,64.59512,64.46052703225807,64.451304,62,18,0.2903225806451613,64.328,64.606
64.606073,64.879762,64.73538563888889,64.7378995,72,21,0.2916666666666667,64.606,64.883
64.885284,65.150834,65.00834515254238,65.019359,59,17,0.288135593220339,64.883,65.16
65.161294,65.435047,65.30340695081966,65.296677,61,20,0.32786885245901637,65.16,65.438
65.445868,65.713304,65.58848847540983,65.599531,61,18,0.29508196721311475,65.438,65.715
65.715213,65.987005,65.87264725925925,65.8858195,54,17,0.3148148148148148,65.715,65.992
65.99423,66.268609,66.1314786103896,66.130656,77,29,0.37662337662337664,65.992,66.269
66.275114,66.546177,66.40671919117646,66.40503899999999,68,25,0.36764705882352944,66.269,66.547
66.548429,66.81999,66.6823212051282,66.6873715,78,24,0.3076923076923077,66.547,66.824
66.824526,67.098694,66.95845657894736,66.964345,57,14,0.24561403508771928,66.824,67.101
67.102713,67.377107,67.2456849402985,67.233961,67,26,0.3880597014925373,67.101,67.379
67.382266,67.655312,67.50617608219177,67.486879,73,29,0.3972602739726027,67.379,67.656
67.663534,67.930523,67.79559102857144,67.7954435,70,25,0.35714285714285715,67.656,67.933
67.935428,68.203198,68.06065963636364,68.060926,66,20,0.30303030303030304,67.933,68.21
68.21975,68.486947,68.34013716393443,68.32234,61,23,0.3770491803278688,68.21,68.488
68.491256,68.760606,68.6422096547619,68.644451,84,35,0.4166666666666667,68.488,68.765
68.765279,69.034757,68.90611318181818,68.91504,66,26,0.3939393939393939,68.765,69.042
69.045505,69.319289,69.18203362025316,69.187101,79,31,0.3924050632911392,69.042,69.319
69.328154,69.587105,69.46760280952381,69.480147,63,25,0.3968253968253968,69.319,69.597
69.599604,69.870774,69.72992284745763,69.725532,59,18,0.3050847457627119,69.597,69.874
69.874225,70.14732,70.00916023880598,70.023612,67,27,0.40298507462686567,69.874,70.151
70.154084,70.427371,70.30198108695652,70.308586,69,26,0.37681159420289856,70.151,70.429
70.428841,70.704831,70.5563939710145,70.559033,69,26,0.37681159420289856,70.429,70.706
70.707338,70.981489,70.83459209333333,70.845346,75,25,0.3333333333333333,70.706,70.983
70.983512,71.253868,71.1233326617647,71.119079,68,28,0.4117647058823529,70.983,71.26
71.267807,71.535737,71.39482495,71.39401000000001,60,28,0.4666666666666667,71.26,71.538
71.540003,71.814251,71.66439753571429,71.66435150000001,56,25,0.44642857142857145,71.538,71.815
71.815541,72.085911,71.95822921875,71.952269,64,27,0.421875,71.815,72.092
72.104605,72.36702,72.21525863333333,72.21974499999999,60,21,0.35,72.092,72.37
72.372744,72.644636,72.49551741891892,72.488652,74,29,0.3918918918918919,72.37,72.647
72.648909,72.923095,72.78165158928572,72.7635975,56,15,0.26785714285714285,72.647,72.924
72.925256,73.193338,73.05022863265306,73.034977,49,26,0.5306122448979592,72.924,73.201
73.201996,73.477576,73.35961774509803,73.352134,51,22,0.43137254901960786,73.201,73.479
73.484439,73.751957,73.61495066666667,73.6137065,54,22,0.4074074074074074,73.479,73.756
73.758686,74.030447,73.8979808909091,73.909567,55,25,0.45454545454545453,73.756,74.033
74.047532,74.307652,74.19206696153846,74.196134,52,22,0.4230769230769231,74.033,74.31
74.310984,74.584937,74.46780224444444,74.468158,45,15,0.3333333333333333,74.31,74.588
74.58858,74.837246,74.71278687755101,74.695195,49,22,0.4489795918367347,74.588,74.865
74.865767,75.138069,75.00729829411765,75.007545,51,19,0.37254901960784315,74.865,75.142
75.143916,75.418022,75.29242936842105,75.288545,57,28,0.49122807017543857,75.142,75.42
75.426443,75.689531,75.57476889743589,75.585888,39,16,0.41025641025641024,75.42,75.697
75.709795,75.965508,75.81999795833333,75.79549349999999,48,15,0.3125,75.697,75.974
75.993028,76.243614,76.11128463636364,76.108735,44,19,0.4318181818181818,75.974,76.251
76.255,76.520474,76.39557788235294,76.39835,51,29,0.5686274509803921,76.251,76.529
76.536374,76.801189,76.68435693478261,76.7001195,46,17,0.3695652173913043,76.529,76.806
76.807226,77.079622,76.92937447058824,76.93105,51,21,0.4117647058823529,76.806,77.083
77.083399,77.354722,77.22478983333333,77.231405,48,20,0.4166666666666667,77.083,77.361
77.37787,77.634447,77.50888043478261,77.5176175,46,24,0.5217391304347826,77.361,77.638
77.641895,77.901422,77.77831760465116,77.781411,43,24,0.5581395348837209,77.638,77.915
77.929108,78.187146,78.06496123255815,78.05427,43,17,0.3953488372093023,77.915,78.192
78.193359,78.468859,78.351223425,78.36088,40,17,0.425,78.192,78.47
78.472853,78.742224,78.61541737837838,78.612496,37,15,0.40540540540540543,78.47,78.747
78.768732,79.019074,78.8828582368421,78.87820350000001,38,16,0.42105263157894735,78.747,79.024
79.025784,79.301153,79.15227358333333,79.14169000000001,48,17,0.3541666666666667,79.024,79.301
79.31272,79.577975,79.44948688095238,79.46437,42,18,0.42857142857142855,79.301,79.579
79.580121,79.855298,79.7113463125,79.69306850000001,32,9,0.28125,79.579,79.856
79.872128,80.132275,80.019512,80.019205,39,12,0.3076923076923077,79.856,80.133
80.140447,80.385693,80.24652928125,80.21890450000001,32,14,0.4375,80.133,80.411
80.420983,80.670846,80.55362451612902,80.573828,31,11,0.3548387096774194,80.411,80.688
80.692956,80.964592,80.82624445,80.82684,40,12,0.3,80.688,80.965
80.968122,81.241155,81.09699755882353,81.10224149999999,34,8,0.23529411764705882,80.965,81.242
81.247338,81.513778,81.3846579375,81.390698,32,8,0.25,81.242,81.52
81.534041,81.782095,81.65552293103448,81.669077,29,11,0.3793103448275862,81.52,81.797
81.804129,82.068098,81.91853189473684,81.91253,19,5,0.2631578947368421,81.797,82.074
82.100532,82.350396,82.22319325000001,82.21818049999999,28,9,0.32142857142857145,82.074,82.352
82.355968,82.617711,82.489516,82.481677,27,11,0.4074074074074074,82.352,82.629
82.630006,82.89682,82.76751633333333,82.768883,45,15,0.3333333333333333,82.629,82.906
82.911742,83.178468,83.03403076923077,83.025401,26,9,0.34615384615384615,82.906,83.183
83.185385,83.460041,83.3208045483871,83.307113,31,7,0.22580645161290322,83.183,83.461
83.470809,83.729634,83.61974351851852,83.625643,27,7,0.25925925925925924,83.461,83.738
83.739333,84.005311,83.86868203030303,83.851201,33,12,0.36363636363636365,83.738,84.015
84.016054,84.289387,84.172199925,84.20157950000001,40,9,0.225,84.015,84.292
84.310259,84.562404,84.44497988235294,84.43210450000001,34,9,0.2647058823529412,84.292,84.57
84.579917,84.840199,84.70724823076922,84.703185,26,6,0.23076923076923078,84.57,84.847
84.85226,85.12344,84.99529247619047,85.008013,21,3,0.14285714285714285,84.847,85.124
85.127538,85.394488,85.24054703846153,85.22862699999999,26,4,0.15384615384615385,85.124,85.402
85.422401,85.651452,85.534626,85.520733,25,8,0.32,85.402,85.679
85.688146,85.951519,85.82999653333333,85.8330425,30,9,0.3,85.679,85.956
85.962393,86.191062,86.05217334782608,86.041702,23,9,0.391304347826087,85.956,86.233
86.249152,86.510006,86.36204542307692,86.33784750000001,26,5,0.19230769230769232,86.233,86.511
86.549352,86.78522,86.65402726086957,86.623883,23,5,0.21739130434782608,86.511,86.788
86.788389,87.062861,86.92906838709678,86.923799,31,9,0.2903225806451613,86.788,87.065
87.076728,87.335117,87.17802714285713,87.152975,28,8,0.2857142857142857,87.065,87.343
87.353529,87.59909,87.48681905263157,87.488443,19,6,0.3157894736842105,87.343,87.62
87.63492,87.885653,87.74970404347826,87.777886,23,9,0.391304347826087,87.62,87.897
87.898847,88.1731,88.03698165384615,88.05332200000001,26,5,0.19230769230769232,87.897,88.174
88.185106,88.442634,88.31161816666666,88.317211,30,11,0.36666666666666664,88.174,88.452
88.458442,88.723342,88.57671090625,88.5681075,32,13,0.40625,88.452,88.729
88.730815,88.993831,88.85749173076923,88.8512985,26,6,0.23076923076923078,88.729,89.006
89.059343,89.216295,89.14833354545455,89.180181,11,4,0.36363636363636365,89.006,89.283
89.290608,89.50012,89.4016535,89.3913285,20,6,0.3,89.283,89.561
89.565862,89.830123,89.73126025806452,89.733812,31,8,0.25806451612903225,89.561,89.838
89.838957,90.108299,89.95089748484848,89.959221,33,10,0.30303030303030304,89.838,90.115
90.116386,90.374052,90.26571641666668,90.27145,24,9,0.375,90.115,90.393
90.404199,90.638591,90.5211441,90.52218350000001,20,5,0.25,90.393,90.67
90.672939,90.928479,90.8136765862069,90.807982,29,7,0.2413793103448276,90.67,90.947
90.949195,91.222785,91.121039,91.146241,28,8,0.2857142857142857,90.947,91.224
91.251653,91.497138,91.36402452,91.35876,25,7,0.28,91.224,91.502
91.503429,91.759715,91.63220462068966,91.634114,29,7,0.2413793103448276,91.502,91.779
91.779212,92.042849,91.92880865384616,91.9318585,26,4,0.15384615384615385,91.779,92.056
92.08664,92.328884,92.20478510344827,92.192118,29,6,0.20689655172413793,92.056,92.334
92.349965,92.583682,92.48385970370371,92.480459,27,6,0.2222222222222222,92.334,92.611
92.614561,92.879072,92.76037662499999,92.775718,16,1,0.0625,92.611,92.888
92.898111,93.156845,93.03044848275862,93.019121,29,10,0.3448275862068966,92.888,93.165
93.182229,93.4397,93.3048361388889,93.301169,36,10,0.2777777777777778,93.165,93.443
93.460917,93.71511,93.55682435714286,93.5355865,28,6,0.21428571428571427,93.443,93.72
93.726865,93.967589,93.858912,93.878508,25,4,0.16,93.72,93.997
94.010534,94.269034,94.14266369565217,94.119205,23,4,0.17391304347826086,93.997,94.274
94.284013,94.528729,94.41844609677419,94.417972,31,8,0.25806451612903225,94.274,94.552
94.571871,94.815234,94.69333350000001,94.688962,22,3,0.13636363636363635,94.552,94.829
94.830311,95.089919,94.98371296153846,95.020138,26,6,0.23076923076923078,94.829,95.106
95.111821,95.376165,95.2525460625,95.253399,32,5,0.15625,95.106,95.384
95.389782,95.64858,95.54254220833333,95.5483775,24,6,0.25,95.384,95.661
95.667452,95.935823,95.78445357692308,95.7713915,26,9,0.34615384615384615,95.661,95.938
95.969928,96.214621,96.10348295,96.121828,20,8,0.4,95.938,96.215
96.233017,96.467205,96.36510095238096,96.349886,21,5,0.23809523809523808,96.215,96.493
96.523315,96.758718,96.63913050000001,96.6470085,22,6,0.2727272727272727,96.493,96.77
96.779376,97.045208,96.92082646666667,96.93471500000001,30,6,0.2,96.77,97.047
97.063534,97.302131,97.21359906666666,97.236918,15,4,0.26666666666666666,97.047,97.325
97.331738,97.593621,97.48168203703705,97.485307,27,7,0.25925925925925924,97.325,97.602
97.602233,97.858508,97.7148072962963,97.707727,27,9,0.3333333333333333,97.602,97.879
97.879252,98.148876,98.00353707692308,97.99696499999999,26,5,0.19230769230769232,97.879,98.156
98.166224,98.43356,98.30112933333334,98.303043,30,6,0.2,98.156,98.434
98.445148,98.70133,98.56805329166667,98.5660365,24,6,0.25,98.434,98.711
98.732968,98.970951,98.85691328571428,98.857403,14,1,0.07142857142857142,98.711,98.988
98.990733,99.226419,99.1185493181818,99.122424,22,6,0.2727272727272727,98.988,99.265
99.267841,99.527118,99.39397537142857,99.38921,35,8,0.22857142857142856,99.265,99.543
